Orthogroup	Duplications (all)	Duplications (50% support)
OG0004189	4	4
OG0004190	3	3
OG0004191	3	3
OG0004192	3	3
OG0004193	3	3
OG0004194	4	4
OG0004195	3	3
OG0004196	2	2
OG0004197	3	3
OG0004198	3	3
OG0004199	3	3
OG0004200	3	3
OG0004201	4	4
OG0004202	3	3
OG0004203	3	3
OG0004204	3	3
OG0004205	3	3
OG0004206	3	3
OG0004207	3	3
OG0004208	3	3
OG0004209	3	3
OG0004210	3	3
OG0004211	3	3
OG0004212	3	3
OG0004213	3	3
OG0004214	4	4
OG0004215	3	3
OG0004216	3	3
OG0004217	3	3
OG0004218	3	3
OG0004219	3	3
OG0004220	4	4
OG0004221	3	3
OG0004222	3	3
OG0004223	4	4
OG0004224	4	4
OG0004225	3	3
OG0004226	4	4
OG0004227	4	4
OG0004228	4	4
OG0004229	4	4
OG0004230	4	4
OG0004231	4	4
OG0004232	3	3
OG0004233	3	3
OG0004234	4	4
OG0004235	4	4
OG0004236	3	3
OG0004237	4	4
OG0004238	3	3
OG0004239	3	3
OG0004240	4	4
OG0004241	3	3
OG0004242	4	4
OG0004243	3	3
OG0004244	3	3
OG0004245	3	3
OG0004246	4	4
OG0004247	3	3
OG0004248	4	4
OG0004249	3	3
OG0004250	3	3
OG0004251	4	4
OG0004252	4	4
OG0004253	4	4
OG0004254	4	4
OG0004255	3	3
OG0004256	3	3
OG0004257	4	4
OG0004258	3	3
OG0004259	3	3
OG0004260	3	3
OG0004261	3	3
OG0004262	4	4
OG0004263	4	4
OG0004264	4	4
OG0004265	4	4
OG0004266	3	3
OG0004267	3	3
OG0004268	4	4
OG0004269	4	4
OG0004270	4	4
OG0004271	4	4
OG0004272	4	4
OG0004273	3	3
OG0004274	4	4
OG0004275	4	4
OG0004276	3	3
OG0004277	3	3
OG0004278	3	3
OG0004279	4	4
OG0004280	3	3
OG0004281	3	3
OG0004282	4	4
OG0004283	3	3
OG0004284	3	3
OG0004285	3	3
OG0004286	3	3
OG0004287	4	4
OG0004288	4	4
OG0004289	4	4
OG0004290	4	4
OG0004291	3	3
OG0004292	3	3
OG0004293	4	4
OG0004294	4	4
OG0004295	3	3
OG0004296	3	3
OG0004297	4	4
OG0004298	4	4
OG0004299	3	3
OG0004300	3	3
OG0004301	4	4
OG0004302	3	3
OG0004303	4	4
OG0004304	4	4
OG0004305	4	4
OG0004306	4	4
OG0004307	4	4
OG0004308	4	4
OG0004309	4	4
OG0004310	4	4
OG0004311	4	4
OG0004312	4	4
OG0004313	4	4
OG0004314	4	4
OG0004315	4	4
OG0004316	4	4
OG0004317	3	3
OG0004318	4	4
OG0004319	3	3
OG0004320	3	3
OG0004321	4	4
OG0004322	3	3
OG0004323	4	4
OG0004324	4	4
OG0004325	4	4
OG0004326	4	4
OG0004327	4	4
OG0004328	4	4
OG0004329	3	3
OG0004330	4	4
OG0004331	4	4
OG0004332	3	3
OG0004333	4	4
OG0004334	3	3
OG0004335	4	4
OG0004336	4	4
OG0004337	3	3
OG0004338	3	3
OG0004339	4	4
OG0004340	2	2
OG0004341	3	3
OG0004342	3	3
OG0004343	4	4
OG0004344	3	3
OG0004345	2	2
OG0004346	3	3
OG0004347	3	3
OG0004348	3	3
OG0004349	3	3
OG0004350	3	3
OG0004351	4	4
OG0004352	4	4
OG0004353	3	3
OG0004354	4	4
OG0004355	3	3
OG0004356	4	4
OG0004357	3	3
OG0004358	4	4
OG0004359	4	4
OG0004360	4	4
OG0004361	4	4
OG0004362	4	4
OG0004363	3	3
OG0004364	3	3
OG0004365	4	4
OG0004366	3	3
OG0004367	3	3
OG0004368	3	3
OG0004369	3	3
OG0004370	4	4
OG0004371	4	4
OG0004372	3	3
OG0004373	3	3
OG0004374	4	4
OG0004375	3	3
OG0004376	3	3
OG0004377	3	3
OG0004378	3	3
OG0004379	3	3
OG0004380	3	3
OG0004381	3	3
OG0004382	4	4
OG0004383	4	4
OG0004384	3	3
OG0004385	4	4
OG0004386	4	4
OG0004387	3	3
OG0004388	3	3
OG0004389	4	4
OG0004390	3	3
OG0004391	3	3
OG0004392	3	3
OG0004393	3	3
OG0004394	4	4
OG0004395	4	4
OG0004396	4	4
OG0004397	4	4
OG0004398	4	4
OG0004399	4	4
OG0004400	3	3
OG0004401	3	3
OG0004402	3	3
OG0004403	3	3
OG0004404	4	4
OG0004405	3	3
OG0004406	3	3
OG0004407	3	3
OG0004408	3	3
OG0004409	3	3
OG0004410	3	3
OG0004411	4	4
OG0004412	3	3
OG0004413	3	3
OG0004414	4	4
OG0004415	3	3
OG0004416	4	4
OG0004417	3	3
OG0004418	3	3
OG0004419	4	4
OG0004420	3	3
OG0004421	4	4
OG0004422	4	4
OG0004423	3	3
OG0004424	3	3
OG0004425	3	3
OG0004426	3	3
OG0004427	4	4
OG0004428	4	4
OG0004429	3	3
OG0004430	4	4
OG0004431	3	3
OG0004432	4	4
OG0004433	4	4
OG0004434	4	4
OG0004435	3	3
OG0004436	4	4
OG0004437	3	3
OG0004438	4	4
OG0004439	3	3
OG0004440	3	3
OG0004441	3	3
OG0004442	3	3
OG0004443	3	3
OG0004444	4	4
OG0004445	3	3
OG0004446	4	4
OG0004447	3	3
OG0004448	4	4
OG0004449	3	3
OG0004450	3	3
OG0004451	4	4
OG0004452	4	4
OG0004453	2	2
OG0004454	3	3
OG0004455	3	3
OG0004456	4	4
OG0004457	4	4
OG0004458	3	3
OG0004459	3	3
OG0004460	4	4
OG0004461	4	4
OG0004462	4	4
OG0004463	4	4
OG0004464	4	4
OG0004465	4	4
OG0004466	3	3
OG0004467	3	3
OG0004468	3	3
OG0004469	3	3
OG0004470	4	4
OG0004471	4	4
OG0004472	3	3
OG0004473	4	4
OG0004474	4	4
OG0004475	3	3
OG0004476	3	3
OG0004477	3	3
OG0004478	3	3
OG0004479	3	3
OG0004480	4	4
OG0004481	4	4
OG0004482	3	3
OG0004483	3	3
OG0004484	3	3
OG0004485	3	3
OG0004486	3	3
OG0004487	4	4
OG0004488	4	4
OG0004489	4	4
OG0004490	3	3
OG0004491	4	4
OG0004492	4	4
OG0004493	3	3
OG0004494	3	3
OG0004495	3	3
OG0004496	3	3
OG0004497	3	3
OG0004498	3	3
OG0004499	3	3
OG0004500	4	4
OG0004501	3	3
OG0004502	4	4
OG0004503	3	3
OG0004504	3	3
OG0004505	3	3
OG0004506	3	3
OG0004507	4	4
OG0004508	3	3
OG0004509	4	4
OG0004510	3	3
OG0004511	4	4
OG0004512	3	3
OG0004513	4	4
OG0004514	3	3
OG0004515	3	3
OG0004516	3	3
OG0004517	3	3
OG0004518	3	3
OG0004519	3	3
OG0004520	3	3
OG0004521	3	3
OG0004522	3	3
OG0004523	3	3
OG0004524	3	3
OG0004525	3	3
OG0004526	3	3
OG0004527	4	4
OG0004528	4	4
OG0004529	3	3
OG0004530	3	3
OG0004531	3	3
OG0004532	4	4
OG0004533	3	3
OG0004534	4	4
OG0004535	4	4
OG0004536	3	3
OG0004537	4	4
OG0004538	3	3
OG0004539	4	4
OG0004540	3	3
OG0004541	3	3
OG0004542	3	3
OG0004543	4	4
OG0004544	3	3
OG0004545	3	3
OG0004546	4	4
OG0004547	3	3
OG0004548	3	3
OG0004549	3	3
OG0004550	4	4
OG0004551	3	3
OG0004552	4	4
OG0004553	4	4
OG0004554	4	4
OG0004555	4	4
OG0004556	4	4
OG0004557	3	3
OG0004558	3	3
OG0004559	4	4
OG0004560	3	3
OG0004561	4	4
OG0004562	4	4
OG0004563	3	3
OG0004564	3	3
OG0004565	3	3
OG0004566	4	4
OG0004567	3	3
OG0004568	2	2
OG0004569	3	3
OG0004570	3	3
OG0004571	3	3
OG0004572	4	4
OG0004573	4	4
OG0004574	3	3
OG0004575	3	3
OG0004576	3	3
OG0004577	3	3
OG0004578	3	3
OG0004579	3	3
OG0004580	3	3
OG0004581	3	3
OG0004582	3	3
OG0004583	3	3
OG0004584	3	3
OG0004585	3	3
OG0004586	3	3
OG0004587	3	3
OG0004588	3	3
OG0004589	3	3
OG0004590	3	3
OG0004591	3	3
OG0004592	3	3
OG0004593	3	3
OG0004594	3	3
OG0004595	4	4
OG0004596	3	3
OG0004597	4	4
OG0004598	3	3
OG0004599	3	3
OG0004600	3	3
OG0004601	2	2
OG0004602	3	3
OG0004603	4	4
OG0004604	3	3
OG0004605	4	4
OG0004606	3	3
OG0004607	3	3
OG0004608	4	4
OG0004609	3	3
OG0004610	3	3
OG0004611	3	3
OG0004612	3	3
OG0004613	3	3
OG0004614	3	3
OG0004615	3	3
OG0004616	4	4
OG0004617	3	3
OG0004618	4	4
OG0004619	3	3
OG0004620	3	3
OG0004621	3	3
OG0004622	3	3
OG0004623	3	3
OG0004624	4	4
OG0004625	3	3
OG0004626	3	3
OG0004627	3	3
OG0004628	4	4
OG0004629	4	4
OG0004630	3	3
OG0004631	3	3
OG0004632	3	3
OG0004633	4	4
OG0004634	3	3
OG0004635	3	3
OG0004636	3	3
OG0004637	3	3
OG0004638	3	3
OG0004639	3	3
OG0004640	3	3
OG0004641	3	3
OG0004642	4	4
OG0004643	3	3
OG0004644	3	3
OG0004645	3	3
OG0004646	3	3
OG0004647	3	3
OG0004648	3	3
OG0004649	3	3
OG0004650	3	3
OG0004651	3	3
OG0004652	3	3
OG0004653	3	3
OG0004654	4	4
OG0004655	3	3
OG0004656	3	3
OG0004657	3	3
OG0004658	3	3
OG0004659	3	3
OG0004660	3	3
OG0004661	2	2
OG0004662	3	3
OG0004663	3	3
OG0004664	3	3
OG0004665	3	3
OG0004666	3	3
OG0004667	3	3
OG0004668	3	3
OG0004669	3	3
OG0004670	4	4
OG0004671	3	3
OG0004672	3	3
OG0004673	3	3
OG0004674	3	3
OG0004675	3	3
OG0004676	3	3
OG0004677	3	3
OG0004678	3	3
OG0004679	3	3
OG0004680	4	4
OG0004681	3	3
OG0004682	4	4
OG0004683	3	3
OG0004684	3	3
OG0004685	3	3
OG0004686	3	3
OG0004687	3	3
OG0004688	3	3
OG0004689	3	3
OG0004690	4	4
OG0004691	3	3
OG0004692	3	3
OG0004693	3	3
OG0004694	3	3
OG0004695	3	3
OG0004696	3	3
OG0004697	3	3
OG0004698	3	3
OG0004699	3	3
OG0004700	3	3
OG0004701	3	3
OG0004702	3	3
OG0004703	3	3
OG0004704	3	3
OG0004705	2	2
OG0004706	3	3
OG0004707	3	3
OG0004708	3	3
OG0004709	3	3
OG0004710	3	3
OG0004711	3	3
OG0004712	3	3
OG0004713	3	3
OG0004714	4	4
OG0004715	4	4
OG0004716	4	4
OG0004717	3	3
OG0004718	3	3
OG0004719	4	4
OG0004720	3	3
OG0004721	3	3
OG0004722	3	3
OG0004723	3	3
OG0004724	3	3
OG0004725	3	3
OG0004726	3	3
OG0004727	3	3
OG0004728	3	3
OG0004729	3	3
OG0004730	4	4
OG0004731	4	4
OG0004732	3	3
OG0004733	3	3
OG0004734	4	4
OG0004735	3	3
OG0004736	3	3
OG0004737	3	3
OG0004738	3	3
OG0004739	3	3
OG0004740	4	4
OG0004741	3	3
OG0004742	3	3
OG0004743	3	3
OG0004744	4	4
OG0004745	3	3
OG0004746	3	3
OG0004747	4	4
OG0004748	3	3
OG0004749	3	3
OG0004750	3	3
OG0004751	3	3
OG0004752	3	3
OG0004753	3	3
OG0004754	3	3
OG0004755	3	3
OG0004756	3	3
OG0004757	3	3
OG0004758	3	3
OG0004759	3	3
OG0004760	3	3
OG0004761	3	3
OG0004762	3	3
OG0004763	3	3
OG0004764	3	3
OG0004765	3	3
OG0004766	3	3
OG0004767	3	3
OG0004768	3	3
OG0004769	3	3
OG0004770	3	3
OG0004771	3	3
OG0004772	3	3
OG0004773	3	3
OG0004774	3	3
OG0004775	3	3
OG0004776	3	3
OG0004777	3	3
OG0004778	3	3
OG0004779	3	3
OG0004780	3	3
OG0004781	3	3
OG0004782	3	3
OG0004783	3	3
OG0004784	3	3
OG0004785	3	3
OG0004786	3	3
OG0004787	3	3
OG0004788	3	3
OG0004789	3	3
OG0004790	4	4
OG0004791	3	3
OG0004792	3	3
OG0004793	3	3
OG0004794	4	4
OG0004795	3	3
OG0004796	3	3
OG0004797	3	3
OG0004798	4	4
OG0004799	3	3
OG0004800	3	3
OG0004801	3	3
OG0004802	3	3
OG0004803	3	3
OG0004804	3	3
OG0004805	4	4
OG0004806	4	4
OG0004807	3	3
OG0004808	3	3
OG0004809	3	3
OG0004810	3	3
OG0004811	3	3
OG0004812	3	3
OG0004813	3	3
OG0004814	3	3
OG0004815	3	3
OG0004816	4	4
OG0004817	3	3
OG0004818	3	3
OG0004819	3	3
OG0004820	3	3
OG0004821	3	3
OG0004822	3	3
OG0004823	3	3
OG0004824	3	3
OG0004825	3	3
OG0004826	3	3
OG0004827	3	3
OG0004828	3	3
OG0004829	3	3
OG0004830	3	3
OG0004831	3	3
OG0004832	3	3
OG0004833	3	3
OG0004834	3	3
OG0004835	3	3
OG0004836	3	3
OG0004837	3	3
OG0004838	3	3
OG0004839	3	3
OG0004840	3	3
OG0004841	3	3
OG0004842	3	3
OG0004843	3	3
OG0004844	3	3
OG0004845	3	3
OG0004846	4	4
OG0004847	4	4
OG0004848	3	3
OG0004849	3	3
OG0004850	3	3
OG0004851	3	3
OG0004852	3	3
OG0004853	3	3
OG0004854	3	3
OG0004855	3	3
OG0004856	3	3
OG0004857	3	3
OG0004858	3	3
OG0004859	4	4
OG0004860	3	3
OG0004861	3	3
OG0004862	3	3
OG0004863	3	3
OG0004864	3	3
OG0004865	3	3
OG0004866	3	3
OG0004867	3	3
OG0004868	3	3
OG0004869	3	3
OG0004870	3	3
OG0004871	3	3
OG0004872	4	4
OG0004873	3	3
OG0004874	3	3
OG0004875	3	3
OG0004876	3	3
OG0004877	3	3
OG0004878	3	3
OG0004879	3	3
OG0004880	3	3
OG0004881	3	3
OG0004882	3	3
OG0004883	3	3
OG0004884	3	3
OG0004885	3	3
OG0004886	3	3
OG0004887	3	3
OG0004888	3	3
OG0004889	4	4
OG0004890	3	3
OG0004891	3	3
OG0004892	3	3
OG0004893	3	3
OG0004894	3	3
OG0004895	3	3
OG0004896	3	3
OG0004897	4	4
OG0004898	3	3
OG0004899	3	3
OG0004900	3	3
OG0004901	3	3
OG0004902	3	3
OG0004903	3	3
OG0004904	3	3
OG0004905	3	3
OG0004906	3	3
OG0004907	3	3
OG0004908	3	3
OG0004909	3	3
OG0004910	3	3
OG0004911	3	3
OG0004912	3	3
OG0004913	3	3
OG0004914	3	3
OG0004915	3	3
OG0004916	3	3
OG0004917	3	3
OG0004918	3	3
OG0004919	3	3
OG0004920	3	3
OG0004921	3	3
OG0004922	3	3
OG0004923	3	3
OG0004924	3	3
OG0004925	3	3
OG0004926	3	3
OG0004927	3	3
OG0004928	4	4
OG0004929	3	3
OG0004930	4	4
OG0004931	3	3
OG0004932	3	3
OG0004933	3	3
OG0004934	3	3
OG0004935	3	3
OG0004936	3	3
OG0004937	3	3
OG0004938	3	3
OG0004939	3	3
OG0004940	3	3
OG0004941	3	3
OG0004942	3	3
OG0004943	3	3
OG0004944	4	4
OG0004945	3	3
OG0004946	3	3
OG0004947	3	3
OG0004948	3	3
OG0004949	3	3
OG0004950	3	3
OG0004951	3	3
OG0004952	3	3
OG0004953	3	3
OG0004954	3	3
OG0004955	3	3
OG0004956	3	3
OG0004957	3	3
OG0004958	3	3
OG0004959	3	3
OG0004960	2	2
OG0004961	3	3
OG0004962	3	3
OG0004963	3	3
OG0004964	3	3
OG0004965	3	3
OG0004966	3	3
OG0004967	3	3
OG0004968	3	3
OG0004969	3	3
OG0004970	3	3
OG0004971	3	3
OG0004972	3	3
OG0004973	4	4
OG0004974	3	3
OG0004975	3	3
OG0004976	3	3
OG0004977	3	3
OG0004978	3	3
OG0004979	3	3
OG0004980	3	3
OG0004981	3	3
OG0004982	3	3
OG0004983	3	3
OG0004984	3	3
OG0004985	3	3
OG0004986	3	3
OG0004987	3	3
OG0004988	3	3
OG0004989	3	3
OG0004990	3	3
OG0004991	3	3
OG0004992	3	3
OG0004993	3	3
OG0004994	3	3
OG0004995	3	3
OG0004996	3	3
OG0004997	3	3
OG0004998	3	3
OG0004999	3	3
OG0005000	4	4
OG0005001	3	3
OG0005002	3	3
OG0005003	3	3
OG0005004	3	3
OG0005005	3	3
OG0005006	3	3
OG0005007	3	3
OG0005008	3	3
OG0005009	3	3
OG0005010	3	3
OG0005011	3	3
OG0005012	3	3
OG0005013	3	3
OG0005014	3	3
OG0005015	3	3
OG0005016	3	3
OG0005017	3	3
OG0005018	3	3
OG0005019	3	3
OG0005020	3	3
OG0005021	3	3
OG0005022	3	3
OG0005023	3	3
OG0005024	3	3
OG0005025	3	3
OG0005026	3	3
OG0005027	3	3
OG0005028	3	3
OG0005029	3	3
OG0005030	3	3
OG0005031	3	3
OG0005032	3	3
OG0005033	3	3
OG0005034	3	3
OG0005035	3	3
OG0005036	3	3
OG0005037	3	3
OG0005038	3	3
OG0005039	3	3
OG0005040	3	3
OG0005041	3	3
OG0005042	3	3
OG0005043	3	3
OG0005044	3	3
OG0005045	3	3
OG0005046	3	3
OG0005047	3	3
OG0005048	3	3
OG0005049	3	3
OG0005050	3	3
OG0005051	4	4
OG0005052	3	3
OG0005053	3	3
OG0005054	3	3
OG0005055	3	3
OG0005056	3	3
OG0005057	3	3
OG0005058	3	3
OG0005059	3	3
OG0005060	4	4
OG0005061	4	4
OG0005062	4	4
OG0005063	4	4
OG0005064	4	4
OG0005065	4	4
OG0005066	4	4
OG0005067	4	4
OG0005068	4	4
OG0005069	4	4
OG0005070	4	4
OG0005071	4	4
OG0005072	4	4
OG0005073	4	4
OG0005074	4	4
OG0005075	4	4
OG0005076	4	4
OG0005077	4	4
OG0005078	4	4
OG0005079	4	4
OG0005080	4	4
OG0005081	4	4
OG0005082	4	4
OG0005083	4	4
OG0005084	4	4
OG0005085	4	4
OG0005086	4	4
OG0005087	4	4
OG0005088	4	4
OG0005089	4	4
OG0005090	4	4
OG0005091	4	4
OG0005092	4	4
OG0005093	4	4
OG0005094	4	4
OG0005095	4	4
OG0005096	4	4
OG0005097	4	4
OG0005098	4	4
OG0005099	4	4
OG0005100	4	4
OG0005101	4	4
OG0005102	4	4
OG0005103	4	4
OG0005104	4	4
OG0005105	4	4
OG0005106	4	4
OG0005107	4	4
OG0005108	4	4
OG0005109	4	4
OG0005110	4	4
OG0005111	4	4
OG0005112	4	4
OG0005113	4	4
OG0005114	4	4
OG0005115	4	4
OG0005116	4	4
OG0005117	4	4
OG0005118	4	4
OG0005119	4	4
OG0005120	4	4
OG0005121	4	4
OG0005122	4	4
OG0005123	4	4
OG0005124	4	4
OG0005125	4	4
OG0005126	4	4
OG0005127	4	4
OG0005128	4	4
OG0005129	4	4
OG0005130	4	4
OG0005131	4	4
OG0005132	4	4
OG0005133	4	4
OG0005134	4	4
OG0005135	4	4
OG0005136	4	4
OG0005137	4	4
OG0005138	4	4
OG0005139	4	4
OG0005140	4	4
OG0005141	4	4
OG0005142	4	4
OG0005143	4	4
OG0005144	4	4
OG0005145	4	4
OG0005146	4	4
OG0005147	4	4
OG0005148	4	4
OG0005149	4	4
OG0005150	4	4
OG0005151	4	4
OG0005152	4	4
OG0005153	4	4
OG0005154	4	4
OG0005155	4	4
OG0005156	4	4
OG0005157	4	4
OG0005158	4	4
OG0005159	4	4
OG0005160	4	4
OG0005161	4	4
OG0005162	4	4
OG0005163	4	4
OG0005164	4	4
OG0005165	4	4
OG0005166	4	4
OG0005167	4	4
OG0005168	4	4
OG0005169	4	4
OG0005170	4	4
OG0005171	4	4
OG0005172	4	4
OG0005173	4	4
OG0005174	4	4
OG0005175	4	4
OG0005176	4	4
OG0005177	4	4
OG0005178	4	4
OG0005179	4	4
OG0005180	4	4
OG0005181	4	4
OG0005182	4	4
OG0005183	4	4
OG0005184	4	4
OG0005185	4	4
OG0005186	4	4
OG0005187	4	4
OG0005188	4	4
OG0005189	4	4
OG0005190	4	4
OG0005191	4	4
OG0005192	4	4
OG0005193	4	4
OG0005194	4	4
OG0005195	4	4
OG0005196	4	4
OG0005197	4	4
OG0005198	4	4
OG0005199	4	4
OG0005200	4	4
OG0005201	4	4
OG0005202	4	4
OG0005203	4	4
OG0005204	4	4
OG0005205	4	4
OG0005206	4	4
OG0005207	4	4
OG0005208	4	4
OG0005209	4	4
OG0005210	4	4
OG0005211	4	4
OG0005212	4	4
OG0005213	4	4
OG0005214	4	4
OG0005215	4	4
OG0005216	4	4
OG0005217	4	4
OG0005218	4	4
OG0005219	4	4
OG0005220	4	4
OG0005221	4	4
OG0005222	4	4
OG0005223	4	4
OG0005224	4	4
OG0005225	4	4
OG0005226	4	4
OG0005227	4	4
OG0005228	4	4
OG0005229	4	4
OG0005230	4	4
OG0005231	4	4
OG0005232	4	4
OG0005233	4	4
OG0005234	4	4
OG0005235	4	4
OG0005236	4	4
OG0005237	4	4
OG0005238	4	4
OG0005239	4	4
OG0005240	4	4
OG0005241	4	4
OG0005242	4	4
OG0005243	4	4
OG0005244	4	4
OG0005245	4	4
OG0005246	4	4
OG0005247	4	4
OG0005248	4	4
OG0005249	4	4
OG0005250	4	4
OG0005251	4	4
OG0005252	4	4
OG0005253	4	4
OG0005254	4	4
OG0005255	4	4
OG0005256	4	4
OG0005257	4	4
OG0005258	4	4
OG0005259	4	4
OG0005260	4	4
OG0005261	4	4
OG0005262	4	4
OG0005263	4	4
OG0005264	4	4
OG0005265	4	4
OG0005266	4	4
OG0005267	4	4
OG0005268	4	4
OG0005269	4	4
OG0005270	4	4
OG0005271	4	4
OG0005272	4	4
OG0005273	4	4
OG0005274	4	4
OG0005275	4	4
OG0005276	4	4
OG0005277	4	4
OG0005278	4	4
OG0005279	4	4
OG0005280	4	4
OG0005281	4	4
OG0005282	4	4
OG0005283	4	4
OG0005284	4	4
OG0005285	4	4
OG0005286	4	4
OG0005287	4	4
OG0005288	4	4
OG0005289	4	4
OG0005290	4	4
OG0005291	4	4
OG0005292	4	4
OG0005293	4	4
OG0005294	4	4
OG0005295	4	4
OG0005296	4	4
OG0005297	4	4
OG0005298	4	4
OG0005299	4	4
OG0005300	4	4
OG0005301	4	4
OG0005302	4	4
OG0005303	4	4
OG0005304	4	4
OG0005305	4	4
OG0005306	4	4
OG0005307	4	4
OG0005308	4	4
OG0005309	4	4
OG0005310	4	4
OG0005311	4	4
OG0005312	4	4
OG0005313	4	4
OG0005314	4	4
OG0005315	4	4
OG0005316	4	4
OG0005317	4	4
OG0005318	4	4
OG0005319	4	4
OG0005320	4	4
OG0005321	4	4
OG0005322	4	4
OG0005323	4	4
OG0005324	4	4
OG0005325	4	4
OG0005326	4	4
OG0005327	4	4
OG0005328	4	4
OG0005329	4	4
OG0005330	4	4
OG0005331	4	4
OG0005332	4	4
OG0005333	4	4
OG0005334	4	4
OG0005335	4	4
OG0005336	4	4
OG0005337	4	4
OG0005338	4	4
OG0005339	4	4
OG0005340	4	4
OG0005341	4	4
OG0005342	4	4
OG0005343	4	4
OG0005344	4	4
OG0005345	4	4
OG0005346	4	4
OG0005347	4	4
OG0005348	4	4
OG0005349	4	4
OG0005350	4	4
OG0005351	4	4
OG0005352	4	4
OG0005353	4	4
OG0005354	4	4
OG0005355	4	4
OG0005356	4	4
OG0005357	4	4
OG0005358	4	4
OG0005359	4	4
OG0005360	4	4
OG0005361	4	4
OG0005362	4	4
OG0005363	4	4
OG0005364	4	4
OG0005365	4	4
OG0005366	4	4
OG0005367	4	4
OG0005368	4	4
OG0005369	4	4
OG0005370	4	4
OG0005371	4	4
OG0005372	4	4
OG0005373	4	4
OG0005374	4	4
OG0005375	4	4
OG0005376	4	4
OG0005377	4	4
OG0005378	4	4
OG0005379	4	4
OG0005380	4	4
OG0005381	4	4
OG0005382	4	4
OG0005383	4	4
OG0005384	4	4
OG0005385	4	4
OG0005386	4	4
OG0005387	4	4
OG0005388	4	4
OG0005389	4	4
OG0005390	4	4
OG0005391	4	4
OG0005392	4	4
OG0005393	4	4
OG0005394	4	4
OG0005395	4	4
OG0005396	4	4
OG0005397	4	4
OG0005398	4	4
OG0005399	4	4
OG0005400	4	4
OG0005401	2	2
OG0005402	2	2
OG0005403	3	3
OG0005404	2	2
OG0005405	2	2
OG0005406	2	2
OG0005407	2	2
OG0005408	2	2
OG0005409	2	2
OG0005410	2	2
OG0005411	2	2
OG0005412	3	3
OG0005413	3	3
OG0005414	2	2
OG0005415	3	3
OG0005416	3	3
OG0005417	2	2
OG0005418	2	2
OG0005419	2	2
OG0005420	2	2
OG0005421	2	2
OG0005422	2	2
OG0005423	2	2
OG0005424	3	3
OG0005425	3	3
OG0005426	3	3
OG0005427	2	2
OG0005428	2	2
OG0005429	2	2
OG0005430	2	2
OG0005431	2	2
OG0005432	2	2
OG0005433	2	2
OG0005434	2	2
OG0005435	2	2
OG0005436	2	2
OG0005437	2	2
OG0005438	3	3
OG0005439	2	2
OG0005440	2	2
OG0005441	2	2
OG0005442	3	3
OG0005443	2	2
OG0005444	2	2
OG0005445	2	2
OG0005446	2	2
OG0005447	2	2
OG0005448	2	2
OG0005449	2	2
OG0005450	3	3
OG0005451	2	2
OG0005452	3	3
OG0005453	2	2
OG0005454	3	3
OG0005455	3	3
OG0005456	1	1
OG0005457	3	3
OG0005458	2	2
OG0005459	2	2
OG0005460	3	3
OG0005461	3	3
OG0005462	2	2
OG0005463	3	3
OG0005464	2	2
OG0005465	2	2
OG0005466	2	2
OG0005467	2	2
OG0005468	2	2
OG0005469	2	2
OG0005470	2	2
OG0005471	3	3
OG0005472	2	2
OG0005473	2	2
OG0005474	2	2
OG0005475	3	3
OG0005476	2	2
OG0005477	3	3
OG0005478	2	2
OG0005479	3	3
OG0005480	2	2
OG0005481	2	2
OG0005482	2	2
OG0005483	2	2
OG0005484	3	3
OG0005485	2	2
OG0005486	2	2
OG0005487	3	3
OG0005488	3	3
OG0005489	2	2
OG0005490	3	3
OG0005491	3	3
OG0005492	2	2
OG0005493	3	3
OG0005494	2	2
OG0005495	2	2
OG0005496	3	3
OG0005497	2	2
OG0005498	2	2
OG0005499	3	3
OG0005500	2	2
OG0005501	1	1
OG0005502	2	2
OG0005503	2	2
OG0005504	3	3
OG0005505	2	2
OG0005506	2	2
OG0005507	2	2
OG0005508	3	3
OG0005509	2	2
OG0005510	2	2
OG0005511	2	2
OG0005512	2	2
OG0005513	2	2
OG0005514	2	2
OG0005515	2	2
OG0005516	1	1
OG0005517	2	2
OG0005518	2	2
OG0005519	2	2
OG0005520	3	3
OG0005521	3	3
OG0005522	2	2
OG0005523	3	3
OG0005524	3	3
OG0005525	2	2
OG0005526	2	2
OG0005527	2	2
OG0005528	2	2
OG0005529	2	2
OG0005530	2	2
OG0005531	3	3
OG0005532	2	2
OG0005533	2	2
OG0005534	2	2
OG0005535	2	2
OG0005536	2	2
OG0005537	2	2
OG0005538	2	2
OG0005539	2	2
OG0005540	2	2
OG0005541	2	2
OG0005542	2	2
OG0005543	3	3
OG0005544	2	2
OG0005545	2	2
OG0005546	2	2
OG0005547	2	2
OG0005548	3	3
OG0005549	2	2
OG0005550	3	3
OG0005551	1	1
OG0005552	2	2
OG0005553	2	2
OG0005554	2	2
OG0005555	2	2
OG0005556	2	2
OG0005557	2	2
OG0005558	2	2
OG0005559	2	2
OG0005560	2	2
OG0005561	3	3
OG0005562	2	2
OG0005563	3	3
OG0005564	3	3
OG0005565	3	3
OG0005566	2	2
OG0005567	2	2
OG0005568	2	2
OG0005569	2	2
OG0005570	3	3
OG0005571	2	2
OG0005572	2	2
OG0005573	3	3
OG0005574	2	2
OG0005575	3	3
OG0005576	2	2
OG0005577	2	2
OG0005578	2	2
OG0005579	3	3
OG0005580	2	2
OG0005581	2	2
OG0005582	2	2
OG0005583	3	3
OG0005584	2	2
OG0005585	3	3
